year,seed,team,conference,wins,losses,ps_per_game,pa_per_game,srs,sos,offensive_rating,defensive_rating,fg_per_game,fga_per_game,fg_pct,fg2_per_game,fg2a_per_game,fg2_pct,fg3_per_game,fg3a_per_game,fg3_pct,ft_per_game,fta_per_game,ft_pct,orb_per_game,drb_per_game,trb_per_game,ast_per_game,stl_per_game,blk_per_game,tov_per_game,pf_per_game,win_pct
2025,16,SIU Edwardsville,Ohio Valley,22,11,72.6,66.1,-5.85,-8.48,106.1,96.7,26.0,60.0,0.434,18.5,38.1,0.487,7.5,21.9,0.341,13.1,19.3,0.676,12.0,26.5,38.5,13.7,6.7,4.0,11.4,16.5,
2024,16,Grambling,SWAC,21,15,67.7,69.6,-9.63,-5.48,100.1,102.9,23.9,54.3,0.44,18.8,39.1,0.479,5.1,15.2,0.338,14.8,20.8,0.708,9.6,22.6,32.2,9.8,7.4,3.2,13.1,16.0,0.583
2024,15,Saint Peter's,MAAC,19,13,64.8,64.0,-4.58,-5.33,98.8,97.5,21.8,55.5,0.393,16.0,37.6,0.426,5.8,17.9,0.325,15.4,21.6,0.712,12.5,22.7,35.2,10.6,7.1,4.2,12.5,19.4,0.594
2024,14,Akron,MAC,24,10,73.6,66.2,2.77,-2.08,109.6,98.5,26.1,57.7,0.453,18.1,33.0,0.55,8.0,24.7,0.324,13.3,18.3,0.727,10.4,26.1,36.5,13.0,5.6,2.9,11.3,16.7,0.706
2024,13,Samford,Southern,29,5,86.1,74.5,6.32,-3.23,115.7,100.1,30.1,61.5,0.49,20.1,36.1,0.557,10.0,25.4,0.395,15.8,21.9,0.723,10.6,25.2,35.8,17.7,9.9,3.7,13.0,19.1,0.853
2024,12,McNeese,Southland,30,3,80.0,62.2,6.42,-6.81,118.3,92.1,28.6,58.7,0.487,21.1,39.0,0.54,7.6,19.7,0.383,15.2,21.9,0.693,11.2,24.8,36.1,14.9,10.3,3.4,9.7,17.3,0.909
2024,11,Oregon,Pac-12,23,11,75.6,72.3,12.22,8.91,109.6,104.8,27.3,59.6,0.458,20.0,38.0,0.526,7.3,21.6,0.338,13.7,19.1,0.719,9.9,24.5,34.4,13.8,7.2,3.6,10.2,16.4,0.676
2024,10,Colorado State,MWC,25,11,75.2,67.3,13.4,7.28,111.9,100.2,27.2,56.2,0.484,19.9,34.5,0.576,7.3,21.7,0.338,13.4,17.8,0.752,7.9,25.6,33.4,18.0,6.3,3.1,10.4,17.0,0.694
2024,9,TCU,Big 12,21,12,79.0,71.7,14.62,7.32,110.3,100.2,28.4,61.4,0.461,21.8,42.9,0.508,6.6,18.6,0.354,15.7,21.5,0.731,12.7,24.4,37.1,16.9,9.0,3.8,12.9,17.4,0.636
2024,8,Utah State,Mountain West,27,6,79.7,71.3,11.56,5.29,113.4,101.5,28.5,58.2,0.491,22.1,38.8,0.569,6.5,19.4,0.333,16.1,22.4,0.72,9.5,26.3,35.8,16.3,6.8,4.2,11.0,17.0,0.818
2024,7,Texas,Big 12,20,12,75.4,68.9,15.9,9.4,110.1,100.6,27.4,58.5,0.469,20.2,38.1,0.53,7.2,20.3,0.355,13.4,17.6,0.757,10.0,24.7,34.7,15.1,7.2,4.4,11.6,17.3,0.625
2024,6,South Carolina,SEC,26,7,72.1,67.6,10.98,6.48,110.4,103.5,25.4,57.9,0.439,17.4,34.1,0.509,8.1,23.8,0.339,13.1,18.4,0.711,11.4,24.2,35.6,15.4,4.8,3.2,10.1,16.2,0.788
2024,5,Gonzaga,West Coast,25,7,84.5,69.1,17.93,4.02,121.1,99.1,32.0,61.8,0.518,25.1,42.5,0.589,6.9,19.3,0.361,13.6,18.9,0.721,10.8,27.9,38.7,16.7,6.7,3.9,9.8,15.6,0.781
2024,4,Kansas,Big 12,22,10,75.6,69.9,16.35,11.32,107.7,99.6,28.2,57.9,0.488,22.5,40.6,0.554,5.7,17.3,0.332,13.4,18.5,0.721,8.2,27.9,36.1,19.0,7.1,3.9,11.7,14.8,0.688
2024,3,Creighton,Big East,23,9,80.4,69.9,20.07,9.53,116.2,100.9,29.0,60.0,0.484,18.3,30.9,0.592,10.7,29.1,0.368,11.7,14.8,0.788,8.4,29.7,38.1,16.8,3.8,4.1,10.6,11.5,0.719
2024,2,Tennessee,SEC,24,8,78.8,67.4,21.81,10.42,112.1,95.9,27.2,61.8,0.44,18.4,36.3,0.508,8.8,25.4,0.344,15.6,20.8,0.751,11.6,27.1,38.7,16.7,7.8,4.6,10.2,17.5,0.75
2024,1,Purdue,Big Ten,29,4,82.3,69.0,24.93,11.6,119.5,100.1,28.4,58.3,0.488,20.3,38.1,0.533,8.2,20.2,0.404,17.3,24.1,0.72,12.2,28.2,40.4,18.5,5.4,3.6,11.3,13.7,0.879
2024,16,Longwood,Big South,21,13,74.7,68.5,-2.04,-4.76,108.5,99.4,26.6,58.7,0.453,20.9,41.8,0.499,5.7,16.9,0.341,15.8,23.0,0.687,13.4,24.9,38.4,12.7,7.0,2.5,12.7,18.3,0.618
2024,15,Western Kentucky,C-USA,22,11,80.2,74.4,1.19,-2.91,105.6,97.9,29.3,62.9,0.466,22.4,42.7,0.525,6.9,20.2,0.34,14.8,20.6,0.72,10.6,29.3,39.9,13.4,7.6,3.2,13.8,18.4,0.667
2024,14,Oakland,Horizon,23,11,76.4,73.2,2.02,-1.24,110.5,105.8,26.8,60.2,0.446,18.0,35.3,0.51,8.8,24.9,0.355,13.9,18.5,0.751,10.6,25.3,35.9,14.5,6.6,2.8,11.0,15.1,0.676
2024,13,Vermont,America East,28,6,71.6,63.0,2.78,-3.31,109.1,96.0,25.7,56.6,0.455,17.1,31.5,0.544,8.6,25.1,0.342,11.6,16.2,0.716,7.7,27.0,34.6,13.7,5.9,3.9,9.2,13.9,0.824
2024,12,James Madison,Sun Belt,31,3,83.2,69.6,8.19,-3.75,115.0,96.2,29.8,62.6,0.476,21.3,38.9,0.546,8.5,23.7,0.36,15.1,21.4,0.703,11.5,27.1,38.6,16.0,9.0,3.1,10.9,17.3,0.912
2024,11,NC State,ACC,22,14,75.6,71.8,12.81,8.93,109.1,103.5,27.2,60.6,0.45,20.3,40.4,0.502,7.0,20.2,0.345,14.2,19.4,0.733,10.1,25.2,35.3,13.1,7.2,3.6,9.6,16.2,0.611
2024,10,Colorado,Pac-12,26,11,79.3,71.7,15.95,8.36,113.8,102.9,28.4,57.3,0.495,21.5,39.8,0.54,6.9,17.5,0.391,15.8,20.1,0.784,9.9,27.0,36.9,16.2,6.0,2.2,12.6,14.8,0.703
2024,9,Texas A&M,SEC,20,14,76.0,72.0,13.35,9.32,111.4,105.5,25.7,64.0,0.402,18.6,39.9,0.468,7.1,24.1,0.293,17.5,24.7,0.707,17.4,25.4,42.8,11.4,6.9,3.0,9.6,17.0,0.588
2024,8,Nebraska,Big Ten,23,10,77.7,70.9,14.36,7.53,110.8,101.1,26.8,59.3,0.452,17.4,33.1,0.528,9.4,26.3,0.357,14.7,19.4,0.76,9.6,28.1,37.6,15.3,6.3,2.6,11.1,15.9,0.697
2024,7,Florida,SEC,24,11,85.6,79.2,15.17,8.81,115.1,106.5,29.9,65.3,0.458,22.1,42.8,0.518,7.8,22.6,0.345,17.9,25.1,0.715,14.6,27.6,42.3,15.2,6.7,5.3,11.7,18.4,0.686
2024,6,Texas Tech,Big 12,23,10,75.3,69.6,14.96,9.28,111.7,103.3,25.8,57.1,0.451,17.3,33.5,0.516,8.5,23.6,0.359,15.2,19.5,0.78,9.9,25.0,34.9,14.7,6.0,2.5,11.1,14.9,0.697
2024,5,Wisconsin,Big Ten,22,13,74.7,70.0,16.01,11.35,112.0,105.0,26.4,57.4,0.461,19.3,37.0,0.522,7.1,20.4,0.349,14.7,19.4,0.755,10.1,23.9,34.0,12.7,6.2,1.6,9.9,16.5,0.629
2024,4,Duke,ACC,24,8,78.6,66.3,20.67,8.36,117.1,98.8,27.9,58.7,0.475,19.6,36.7,0.534,8.3,22.0,0.377,14.6,20.1,0.723,10.6,26.0,36.6,15.3,6.5,3.7,9.7,15.9,0.75
2024,3,Kentucky,SEC,23,9,89.0,79.7,16.79,7.46,119.2,106.7,32.0,64.6,0.495,22.1,40.4,0.547,9.9,24.2,0.409,15.2,19.7,0.772,10.1,27.5,37.6,17.5,7.5,6.3,10.7,17.5,0.719
2024,2,Marquette,Big East,25,9,78.1,69.8,19.27,11.02,112.0,100.2,29.1,61.0,0.478,20.3,35.9,0.566,8.8,25.1,0.352,10.9,15.6,0.703,8.7,24.1,32.8,15.9,8.6,3.5,10.0,15.0,0.735
2024,1,Houston,Big 12,30,4,73.5,57.6,25.69,9.8,113.6,89.0,26.5,60.4,0.439,18.8,38.2,0.492,7.7,22.2,0.348,12.8,18.6,0.687,13.4,23.7,37.1,13.1,9.8,4.8,8.9,17.8,0.882
2024,16,Wagner,NEC,17,16,63.7,63.1,-10.64,-8.58,100.0,99.0,23.0,58.0,0.396,15.8,35.9,0.438,7.2,22.0,0.327,10.6,15.0,0.704,11.2,24.7,35.8,12.8,5.9,2.3,9.9,15.4,0.515
2024,15,Long Beach State,Big West,21,14,77.4,76.0,-1.19,-1.19,105.4,103.5,27.6,62.2,0.444,22.2,44.5,0.499,5.4,17.7,0.305,16.8,23.8,0.709,12.5,26.4,38.9,15.3,7.9,4.2,12.6,17.2,0.6
2024,14,Colgate,Patriot,25,9,71.4,64.1,-0.31,-5.55,107.5,96.5,26.5,56.5,0.469,18.8,34.9,0.538,7.8,21.6,0.359,10.5,15.4,0.681,8.2,27.4,35.6,15.0,6.5,3.5,10.5,13.4,0.735
2024,13,Charleston,CAA,27,7,80.9,73.6,4.09,-2.38,114.6,104.2,28.7,65.1,0.442,18.2,34.5,0.529,10.5,30.6,0.343,12.9,17.9,0.722,13.1,26.7,39.8,15.3,6.3,3.1,9.9,15.9,0.794
2024,12,Grand Canyon,WAC,29,4,79.1,67.0,10.45,-0.52,112.9,95.6,26.4,57.4,0.46,19.4,36.5,0.531,7.0,20.8,0.336,19.3,25.8,0.749,11.8,26.4,38.1,12.1,8.3,5.5,12.3,17.9,0.879
2024,11,New Mexico,Mountain West,26,9,81.0,70.7,15.04,5.38,111.7,97.5,29.6,65.1,0.455,23.2,45.3,0.511,6.5,19.8,0.328,15.3,21.6,0.707,12.8,26.9,39.7,14.6,8.7,4.9,10.0,17.6,0.743
2024,10,Nevada,Mountain West,26,7,75.9,66.9,12.85,4.58,113.0,99.6,25.9,54.7,0.474,19.2,36.3,0.53,6.7,18.4,0.363,17.4,24.2,0.72,8.9,25.4,34.3,15.0,6.3,3.6,10.1,17.6,0.788
2024,9,Michigan State,Big Ten,19,14,72.9,66.1,17.72,10.89,109.4,99.1,27.1,58.8,0.461,20.6,40.9,0.504,6.5,17.9,0.363,12.2,17.2,0.708,10.1,24.6,34.7,15.9,7.1,3.8,10.0,16.6,0.576
2024,8,Mississippi State,SEC,21,13,74.1,69.1,14.19,9.16,107.5,100.2,26.2,57.9,0.452,19.0,35.6,0.535,7.2,22.3,0.321,14.5,21.7,0.67,12.5,25.6,38.1,14.0,8.1,3.1,13.0,16.6,0.618
2024,7,Dayton,Atlantic 10,26,7,74.2,66.5,13.45,5.73,114.1,102.2,25.2,53.1,0.474,15.8,29.5,0.534,9.4,23.5,0.399,14.4,19.5,0.74,8.0,25.5,33.5,14.6,5.5,3.9,10.4,13.5,0.788
2024,6,Clemson,ACC,21,11,77.4,71.2,16.2,10.04,113.4,104.3,27.5,58.8,0.469,19.3,35.3,0.547,8.2,23.4,0.351,14.1,18.1,0.78,9.1,27.3,36.3,14.8,4.6,3.8,10.1,16.3,0.656
2024,5,Saint Mary's,WCC,26,7,74.0,59.2,16.31,3.46,115.2,92.2,27.5,59.0,0.466,19.9,37.5,0.532,7.6,21.6,0.352,11.4,16.8,0.676,13.2,26.4,39.6,16.2,6.6,3.8,10.2,16.4,0.788
2024,4,Alabama,SEC,21,11,90.1,81.2,20.69,11.8,121.1,109.2,30.7,64.5,0.476,19.5,34.5,0.566,11.2,29.9,0.373,17.6,22.8,0.772,12.8,26.9,39.6,15.9,6.9,4.4,11.8,19.8,0.656
2024,3,Baylor,Big 12,23,10,80.4,71.1,19.5,10.71,117.8,104.2,27.6,57.2,0.483,19.0,35.1,0.542,8.6,22.1,0.389,16.5,22.6,0.732,11.4,23.7,35.1,14.7,6.7,3.1,12.0,16.5,0.697
2024,2,Arizona,Pac-12,25,8,87.1,72.1,24.54,9.45,116.8,96.6,31.2,64.5,0.484,23.3,42.9,0.544,7.9,21.6,0.366,16.8,23.4,0.717,13.1,29.5,42.6,18.5,8.3,3.7,11.9,16.4,0.758
2024,1,North Carolina,ACC,27,7,81.9,70.5,21.36,9.9,114.6,98.6,28.3,62.8,0.45,20.1,40.1,0.502,8.1,22.7,0.359,17.3,22.8,0.759,12.2,28.9,41.1,14.5,5.8,4.1,10.1,16.5,0.794
2024,16,Stetson,ASUN,22,12,76.8,73.3,-5.09,-3.24,113.4,108.3,27.1,58.7,0.463,18.2,34.2,0.533,8.9,24.5,0.365,13.5,17.7,0.766,9.7,25.1,34.7,13.3,5.3,3.1,10.5,14.7,0.647
2024,15,South Dakota State,Summit,22,12,76.4,71.1,0.52,-2.7,110.7,103.0,27.9,58.0,0.482,19.3,34.5,0.561,8.6,23.5,0.365,12.0,16.9,0.71,8.3,27.2,35.4,12.9,6.1,3.2,11.3,14.3,0.647
2024,14,Morehead State,Ohio Valley,26,8,75.3,63.4,0.51,-5.52,113.7,95.8,27.0,57.7,0.467,17.6,31.7,0.555,9.4,26.1,0.361,11.9,16.9,0.706,11.6,27.6,39.2,15.0,5.9,4.6,11.8,15.8,0.765
2024,13,Yale,Ivy,22,9,74.7,67.5,4.63,0.41,111.2,100.5,27.8,59.7,0.467,20.5,38.8,0.529,7.3,20.8,0.351,11.7,16.5,0.707,9.9,26.6,36.5,15.0,6.2,3.2,9.6,15.1,0.71
2024,12,UAB,American,23,11,77.5,75.1,5.14,3.73,111.2,107.8,26.8,59.6,0.449,20.6,40.8,0.506,6.1,18.8,0.327,17.8,23.8,0.746,12.9,25.1,38.0,13.5,6.7,4.5,11.6,15.9,0.676
2024,11,Duquesne,Atlantic 10,24,11,70.6,66.7,7.35,4.68,105.5,99.7,24.9,57.0,0.436,17.4,34.8,0.498,7.5,22.2,0.34,13.2,18.4,0.72,10.5,24.3,34.8,13.4,7.5,4.3,11.7,17.1,0.686
2024,10,Drake,Missouri Valley,28,6,79.9,70.4,11.08,1.84,113.9,100.3,28.3,59.4,0.477,19.8,36.0,0.549,8.6,23.4,0.366,14.7,19.5,0.753,7.9,26.4,34.3,16.0,6.5,1.6,9.6,16.3,0.824
2024,9,Northwestern,Big Ten,21,11,73.3,69.1,12.77,8.5,111.2,104.7,26.2,57.6,0.455,18.1,36.7,0.492,8.2,21.0,0.39,12.7,16.9,0.752,8.5,22.9,31.4,15.6,7.0,3.1,8.8,17.6,0.656
2024,8,Florida Atlantic,American,25,8,82.0,73.4,13.26,4.61,116.2,103.9,29.2,61.0,0.478,20.8,37.2,0.56,8.4,23.8,0.351,15.3,21.3,0.72,11.6,26.4,38.1,14.9,7.2,3.1,11.4,16.1,0.758
2024,7,Washington State,Pac-12,24,9,73.5,66.7,14.02,7.19,109.9,99.7,27.1,58.5,0.463,20.7,39.7,0.522,6.4,18.8,0.339,13.0,18.5,0.704,11.2,26.5,37.6,12.4,5.2,4.9,10.9,16.6,0.727
2024,6,BYU,Big 12,23,10,81.4,69.9,19.33,7.86,116.4,100.0,29.2,63.4,0.46,18.1,31.4,0.575,11.1,32.0,0.348,11.9,16.1,0.742,11.9,27.6,39.5,18.5,5.9,3.0,10.7,17.7,0.697
2024,5,San Diego State,Mountain West,24,10,74.1,66.7,14.68,8.37,108.7,97.8,25.8,58.6,0.44,18.8,36.4,0.517,7.0,22.2,0.315,15.5,21.2,0.733,11.7,26.1,37.8,13.0,7.4,4.0,11.2,17.5,0.706
2024,4,Auburn,SEC,27,7,83.1,68.3,22.46,7.66,117.2,96.4,28.9,60.6,0.476,20.9,37.9,0.551,8.0,22.7,0.352,17.4,23.2,0.75,11.2,26.6,37.8,17.8,7.4,6.1,10.7,19.4,0.794
2024,3,Illinois,Big Ten,26,8,83.4,73.3,19.56,9.54,118.2,104.0,29.1,62.0,0.469,20.7,38.1,0.544,8.3,23.9,0.349,16.9,23.0,0.736,12.8,28.1,40.9,13.3,4.4,3.8,10.6,15.2,0.765
2024,2,Iowa State,Big 12,27,7,75.3,61.5,22.3,8.51,110.9,90.6,27.1,58.5,0.463,20.4,39.9,0.512,6.6,18.6,0.358,14.5,20.7,0.702,10.6,23.3,33.9,15.7,10.3,3.1,10.5,16.5,0.794
2024,1,UConn,Big East,31,3,81.4,63.4,26.7,8.7,123.3,96.0,29.4,59.2,0.497,20.9,35.4,0.591,8.5,23.8,0.358,14.1,18.9,0.743,11.7,27.1,38.8,18.7,6.2,5.4,9.6,16.3,0.912
2023,16,Howard,MEAC,22,12,75.3,72.6,-5.04,-5.14,104.4,100.8,26.7,58.2,0.458,18.6,36.7,0.508,8.1,21.5,0.374,13.8,19.4,0.713,11.6,24.1,35.8,14.9,7.2,3.1,16.4,17.5,0.647
2023,15,UNC Asheville,Big South,27,7,74.4,69.1,-1.74,-4.35,105.8,98.2,25.6,54.0,0.475,17.8,33.8,0.527,7.8,20.2,0.388,15.3,22.1,0.694,8.4,26.4,34.8,12.7,6.3,4.0,14.2,15.5,0.794
2023,14,Grand Canyon,WAC,24,11,75.2,67.2,4.42,1.27,111.5,99.8,25.9,56.1,0.462,16.9,32.6,0.519,9.0,23.4,0.383,14.4,20.1,0.716,10.1,26.5,36.6,12.6,4.9,3.2,11.9,18.0,0.686
2023,13,Iona,MAAC,27,7,76.0,65.6,7.61,-2.76,110.1,95.0,28.0,61.0,0.459,20.9,41.5,0.504,7.1,19.5,0.362,12.9,17.7,0.732,11.1,24.5,35.6,14.9,7.5,5.5,10.5,16.2,0.794
2023,12,Virginia Commonwealth,Atlantic 10,27,7,70.9,62.9,9.89,1.95,103.8,92.2,24.7,53.3,0.463,18.6,35.9,0.519,6.1,17.4,0.348,15.4,22.2,0.696,9.3,23.9,33.2,13.0,8.9,4.6,13.4,16.4,0.794
2023,11,Arizona State,Pac–12,22,12,71.1,68.0,11.29,8.18,101.9,97.4,25.3,60.1,0.421,17.7,36.4,0.485,7.6,23.6,0.322,12.9,18.8,0.689,11.0,25.6,36.5,14.3,7.1,4.7,11.7,18.6,0.647
2023,10,Boise State,Mountain West,24,9,72.1,64.6,12.78,6.21,106.8,95.8,25.8,57.0,0.453,18.0,35.4,0.509,7.8,21.6,0.362,12.6,17.3,0.733,9.0,26.7,35.7,11.3,5.0,2.9,11.1,16.3,0.727
2023,9,Illinois,Big Ten,20,12,74.3,67.2,14.8,7.65,105.7,95.5,26.5,59.0,0.449,18.9,34.3,0.551,7.6,24.7,0.308,13.7,20.2,0.679,11.1,26.7,37.8,12.4,6.9,5.6,12.9,16.9,0.625
2023,8,Arkansas,SEC,20,13,74.1,67.9,15.98,9.87,105.1,96.4,26.7,57.3,0.466,21.7,41.4,0.524,5.0,15.9,0.313,15.7,22.5,0.698,10.4,25.0,35.3,12.8,8.4,5.1,12.7,19.3,0.606
2023,7,Northwestern,Big Ten,21,11,67.7,62.8,13.68,8.71,103.5,95.9,23.6,57.9,0.407,15.9,34.1,0.467,7.6,23.7,0.321,13.0,17.2,0.757,10.3,24.2,34.5,12.8,7.9,3.9,9.6,16.1,0.656
2023,6,TCU,Big 12,21,12,75.3,68.4,15.61,8.78,105.8,96.2,27.6,60.8,0.453,21.9,42.6,0.515,5.6,18.2,0.31,14.5,20.7,0.699,11.5,24.3,35.8,16.1,8.0,4.7,11.9,16.5,0.636
2023,5,Saint Mary's,West Coast,26,7,70.7,60.1,17.41,7.18,109.6,93.3,25.4,55.8,0.455,17.9,35.2,0.507,7.5,20.6,0.365,12.4,17.9,0.694,10.6,24.7,35.3,12.5,6.8,3.5,10.7,16.5,0.788
2023,4,UConn,Big East,25,8,78.6,64.1,22.95,8.51,114.9,93.8,27.7,59.8,0.464,18.7,34.9,0.536,9.1,24.9,0.363,14.0,18.4,0.761,13.0,26.3,39.3,17.5,6.3,4.9,12.9,17.7,0.758
2023,3,Gonzaga,West Coast,28,5,86.1,73.4,18.98,8.04,119.5,101.8,32.1,61.7,0.521,24.6,41.8,0.588,7.5,19.9,0.379,14.4,20.8,0.693,10.4,26.8,37.2,16.3,7.2,3.4,10.7,16.6,0.848
2023,2,UCLA,Pac–12,29,5,74.1,60.7,22.11,8.65,110.3,90.3,27.9,60.7,0.46,21.8,43.1,0.506,6.1,17.6,0.349,12.2,16.6,0.731,11.3,24.0,35.3,14.5,8.4,3.8,10.0,15.5,0.853
2023,1,Kansas,Big 12,27,7,75.4,68.1,19.2,11.84,106.8,96.3,27.8,59.5,0.468,20.9,39.4,0.53,7.0,20.1,0.347,12.8,17.8,0.72,9.8,26.1,35.9,16.4,8.8,3.9,12.3,16.6,0.794
2023,16,Northern Kentucky,Horizon,22,12,67.8,63.5,-0.83,-2.89,104.8,98.3,24.3,57.1,0.426,16.2,33.4,0.485,8.1,23.6,0.342,11.1,15.9,0.696,11.3,21.2,32.5,13.4,9.4,2.5,11.3,15.3,0.647
2023,15,Colgate,Patriot,26,8,78.1,69.3,2.2,-5.86,114.5,101.7,29.8,58.2,0.511,21.6,38.0,0.569,8.2,20.3,0.403,10.4,15.7,0.661,8.0,25.7,33.7,18.2,7.1,2.9,10.2,12.5,0.765
2023,14,Kennesaw State,ASUN,26,8,75.0,69.0,0.6,-2.06,106.4,97.8,26.6,57.7,0.461,18.4,35.4,0.521,8.2,22.4,0.365,13.7,20.7,0.661,9.6,25.6,35.3,14.3,7.9,2.7,12.4,18.0,0.765
2023,13,Kent State,MAC,28,6,76.1,65.9,7.53,-1.22,108.9,94.2,27.3,60.8,0.45,19.5,37.4,0.521,7.9,23.4,0.336,13.6,18.7,0.726,11.0,24.7,35.7,12.3,8.8,3.9,11.4,18.8,0.824
2023,12,Drake,Missouri Valley,27,7,74.8,63.9,7.84,-1.14,109.2,93.3,27.2,58.1,0.469,19.3,36.6,0.526,7.9,21.5,0.37,12.4,16.2,0.767,7.9,27.8,35.7,13.7,5.3,2.6,10.5,14.9,0.794
2023,11,Pittsburgh,ACC,24,12,75.1,69.7,10.59,5.2,110.59,102.4,25.8,57.8,0.447,16.9,32.7,0.514,9.0,25.1,0.36,14.4,19.0,0.759,10.1,26.0,36.1,14.1,5.1,4.1,11.1,16.3,0.667
2023,10,Penn State,Big Ten,22,13,72.2,68.2,13.04,9.02,110.4,104.2,26.4,57.1,0.463,16.0,30.2,0.531,10.4,26.9,0.387,9.0,12.1,0.739,6.1,26.4,32.6,13.7,4.4,2.1,9.0,15.5,0.629
2023,9,Auburn,SEC,20,12,72.8,67.7,14.35,9.29,105.6,98.3,25.7,58.6,0.439,19.2,37.9,0.507,6.5,20.6,0.315,14.8,21.3,0.696,11.6,24.6,36.2,14.1,7.7,5.1,12.2,19.3,0.625
2023,8,Iowa,Big Ten,19,13,80.1,74.7,14.08,8.69,113.7,106.0,28.5,62.9,0.453,20.5,39.3,0.521,8.0,23.6,0.34,15.0,20.3,0.738,12.1,24.5,36.6,16.4,6.5,3.4,9.8,14.8,0.594
2023,7,Texas A&M,SEC,25,9,72.8,66.5,13.76,7.42,108.5,99.0,23.9,55.2,0.432,17.7,36.2,0.488,6.2,19.0,0.326,18.9,24.9,0.759,12.4,24.4,36.8,12.5,6.7,2.3,12.3,18.2,0.735
2023,6,Iowa State,Big 12,19,13,67.6,62.6,15.36,10.39,102.2,94.6,25.3,57.0,0.443,18.9,37.7,0.5,6.4,19.3,0.331,10.7,15.9,0.67,11.5,22.2,33.7,13.8,8.8,2.9,12.9,19.2,0.594
2023,5,Miami (FL),ACC,25,7,79.1,71.9,13.97,6.84,114.3,104.0,28.6,59.6,0.48,21.1,39.2,0.538,7.5,20.4,0.368,14.4,18.3,0.784,10.4,24.4,34.7,14.5,7.3,3.1,11.1,14.2,0.781
2023,4,Indiana,Big Ten,22,11,74.7,68.7,14.94,8.88,109.0,100.1,28.4,58.4,0.486,22.7,42.9,0.529,5.7,15.5,0.368,12.2,17.2,0.711,9.2,26.5,35.7,15.2,5.8,5.1,11.5,17.1,0.667
2023,3,Xavier,Big East,25,9,80.9,74.1,16.03,9.16,112.1,102.6,30.0,61.0,0.492,22.6,42.0,0.538,7.4,19.0,0.39,13.6,19.1,0.71,10.3,27.5,37.7,19.1,6.4,3.2,12.4,16.0,0.735
2023,2,Texas,Big 12,26,8,78.0,67.8,20.56,10.43,110.1,95.8,28.5,60.2,0.473,21.3,39.4,0.54,7.2,20.8,0.347,13.8,18.4,0.748,9.6,24.5,34.1,16.2,7.9,3.6,11.6,17.4,0.765
2023,1,Houston,American,31,3,74.9,57.5,22.2,4.79,115.5,88.6,27.3,59.5,0.458,19.6,37.0,0.531,7.7,22.6,0.34,12.6,17.2,0.733,12.8,26.1,38.9,14.7,7.9,4.9,10.0,16.7,0.912
2023,16,FDU,NEC,21,16,77.4,74.2,-8.97,-9.83,109.7,105.2,28.2,62.5,0.452,20.1,38.8,0.517,8.2,23.7,0.345,12.7,16.9,0.752,11.5,22.8,34.4,14.7,8.0,2.0,11.5,18.8,0.568
2023,15,Vermont,America East,23,10,72.7,66.9,1.63,-3.13,109.7,101.0,26.5,55.9,0.474,17.9,31.9,0.561,8.6,24.0,0.358,11.1,15.9,0.697,6.5,24.9,31.3,13.7,5.9,2.9,9.4,14.8,0.697
2023,14,Montana State,Big Sky,25,9,73.9,66.9,2.17,-1.43,108.1,97.8,25.1,53.6,0.469,18.9,35.3,0.537,6.2,18.3,0.336,17.5,23.3,0.754,8.3,24.7,33.0,12.5,6.5,3.0,11.9,18.3,0.735
2023,13,Louisiana,Sun Belt,26,7,77.4,69.5,4.27,-0.51,111.4,100.0,27.9,58.0,0.482,20.9,39.3,0.532,7.0,18.7,0.376,14.4,21.2,0.682,11.1,25.4,36.5,14.4,7.2,3.0,12.2,17.0,0.788
2023,12,Oral Roberts,Summit,30,4,83.3,70.2,8.54,-2.84,116.5,98.2,30.2,63.7,0.474,19.5,34.4,0.567,10.7,29.3,0.365,12.1,15.7,0.774,8.9,27.9,36.8,14.7,6.8,5.4,9.4,12.9,0.882
2023,11,Providence,Big East,21,11,77.3,71.0,12.89,6.55,111.2,102.1,27.3,59.8,0.456,20.7,40.8,0.508,6.6,19.1,0.346,16.1,21.7,0.742,12.1,26.0,38.1,14.6,6.8,4.5,11.7,15.0,0.656
2023,10,USC,Pac–12,22,10,72.5,67.4,13.06,8.0,105.6,98.3,25.9,56.9,0.455,19.4,38.1,0.51,6.5,18.8,0.345,14.1,18.9,0.745,9.4,25.9,35.3,13.5,6.9,5.1,12.4,17.2,0.688
2023,9,Florida Atlantic,C-USA,31,3,77.8,65.3,13.92,2.29,112.8,94.7,27.8,59.6,0.466,18.2,33.4,0.545,9.6,26.3,0.366,12.6,17.5,0.719,10.9,28.1,38.9,14.4,6.5,2.6,11.8,15.7,0.912
2023,8,Memphis,American,26,8,79.4,71.8,14.5,6.9,108.7,98.3,28.7,59.9,0.479,22.5,42.5,0.531,6.1,17.4,0.353,15.9,21.2,0.747,10.4,25.5,35.9,15.6,8.6,4.5,13.3,18.2,0.765
2023,7,Michigan State,Big Ten,19,12,70.9,67.9,14.25,11.25,106.8,102.3,25.9,57.2,0.452,18.4,38.3,0.482,7.4,18.9,0.393,11.8,15.5,0.759,9.0,26.6,35.7,14.6,4.7,3.0,10.9,16.4,0.613
